status,match_method,match_confidence,match_score,pre_index,post_index,pre_tuid,post_tuid,tuid_changed,text_changed,pre_text_hash,post_text_hash,pre_tag_count,post_tag_count,tag_count_delta,pre_tag_types,post_tag_types,pre_langs,post_langs,prop_types_pre,prop_types_post,has_dom_nesting_pre,has_dom_nesting_post
MATCHED,alignment_text_fingerprint,high,,56,56,5AWBMZ4BFOP5uam1qod7,AgadN54BFOP5uam1VHdr,Y,Y,6a3331ad94490069,299bb73aa4baf2e1,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,57,57,5QWBMZ4BFOP5uam1qod7,AwadN54BFOP5uam1VHdr,Y,Y,6162650d29e95bdb,29239829c3c7fd49,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,58,58,5gWBMZ4BFOP5uam1qod7,BAadN54BFOP5uam1VHdr,Y,Y,d7d847fe01f16e7d,cbddccfaff87b82e,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,59,59,5wWBMZ4BFOP5uam1qod7,BQadN54BFOP5uam1VHdr,Y,Y,54069adfefe9fc4a,35b58e77fd916f7f,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,60,60,6AWBMZ4BFOP5uam1qod7,BgadN54BFOP5uam1VHdr,Y,Y,1a6f71d9cf24183d,41cdd1d7aa8c6999,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,61,61,6QWBMZ4BFOP5uam1qod7,BwadN54BFOP5uam1VHdr,Y,Y,700a46e964c0d88e,1b143c189328d454,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,62,62,6gWBMZ4BFOP5uam1qod7,CAadN54BFOP5uam1VHdr,Y,Y,b80e72ddb1870272,ff9ef6e2787040cd,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,63,63,6wWBMZ4BFOP5uam1qod7,CQadN54BFOP5uam1VHdr,Y,,d6e9af2e2688ea9b,d6e9af2e2688ea9b,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,64,64,7AWBMZ4BFOP5uam1qod7,CgadN54BFOP5uam1VHdr,Y,Y,eb9372981508b00b,8b43208b6b02924d,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,65,65,7QWBMZ4BFOP5uam1qod7,CwadN54BFOP5uam1VHdr,Y,Y,2a5ede3f961bc6bb,72a6a2cb15374f2d,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,66,66,7gWBMZ4BFOP5uam1qod7,DAadN54BFOP5uam1VHdr,Y,,47362d770119d42f,47362d770119d42f,0,0,0,,,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,67,67,7wWBMZ4BFOP5uam1qod7,DQadN54BFOP5uam1VHdr,Y,Y,97cd81d795a0bf43,384bf807788a86e1,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
MATCHED,alignment_text_fingerprint,high,,68,68,8AWBMZ4BFOP5uam1qod7,DgadN54BFOP5uam1VHdr,Y,Y,2ebf197bcda3fcdb,590937308df581c6,8,8,0,bpt;bpt;bpt;bpt;ept;ept;ept;ept,bpt;bpt;bpt;bpt;ept;ept;ept;ept,en-ca;fr-ca,en-CA;fr-CA,aligned;client;corrected;domain;project;subject,,False,False
